TaxNodeID	TaxName	TotalReads	AvgDuplicity	AvgMeanDust	AvgDamage+1	FLB00mA_ds3_1_euk_TotalReads	FLB00mA_ds3_1_euk_Duplicity	FLB00mA_ds3_1_euk_MeanDust	FLB00mA_ds3_1_euk_Damage+1	FLB00mA_ss4_1_euk_TotalReads	FLB00mA_ss4_1_euk_Duplicity	FLB00mA_ss4_1_euk_MeanDust	FLB00mA_ss4_1_euk_Damage+1	FLB00mA_ss4_2a_euk_TotalReads	FLB00mA_ss4_2a_euk_Duplicity	FLB00mA_ss4_2a_euk_MeanDust	FLB00mA_ss4_2a_euk_Damage+1	FLB00mA_ss4_2b_euk_TotalReads	FLB00mA_ss4_2b_euk_Duplicity	FLB00mA_ss4_2b_euk_MeanDust	FLB00mA_ss4_2b_euk_Damage+1	FLB00mB_ds3_1_euk_TotalReads	FLB00mB_ds3_1_euk_Duplicity	FLB00mB_ds3_1_euk_MeanDust	FLB00mB_ds3_1_euk_Damage+1	FLB00mB_ss4_1_euk_TotalReads	FLB00mB_ss4_1_euk_Duplicity	FLB00mB_ss4_1_euk_MeanDust	FLB00mB_ss4_1_euk_Damage+1	FLB01mA_ds2_1_euk_TotalReads	FLB01mA_ds2_1_euk_Duplicity	FLB01mA_ds2_1_euk_MeanDust	FLB01mA_ds2_1_euk_Damage+1	FLB01mA_ds3_1_euk_TotalReads	FLB01mA_ds3_1_euk_Duplicity	FLB01mA_ds3_1_euk_MeanDust	FLB01mA_ds3_1_euk_Damage+1	FLB01mA_ss4_1_euk_TotalReads	FLB01mA_ss4_1_euk_Duplicity	FLB01mA_ss4_1_euk_MeanDust	FLB01mA_ss4_1_euk_Damage+1	FLB01mB_ds3_1_euk_TotalReads	FLB01mB_ds3_1_euk_Duplicity	FLB01mB_ds3_1_euk_MeanDust	FLB01mB_ds3_1_euk_Damage+1	FLB01mB_ss4_1_euk_TotalReads	FLB01mB_ss4_1_euk_Duplicity	FLB01mB_ss4_1_euk_MeanDust	FLB01mB_ss4_1_euk_Damage+1	FLB03mA_ds3_1_euk_TotalReads	FLB03mA_ds3_1_euk_Duplicity	FLB03mA_ds3_1_euk_MeanDust	FLB03mA_ds3_1_euk_Damage+1	FLB03mA_ss4_1_euk_TotalReads	FLB03mA_ss4_1_euk_Duplicity	FLB03mA_ss4_1_euk_MeanDust	FLB03mA_ss4_1_euk_Damage+1	FLB03mA_ss4_2_euk_TotalReads	FLB03mA_ss4_2_euk_Duplicity	FLB03mA_ss4_2_euk_MeanDust	FLB03mA_ss4_2_euk_Damage+1	FLB05mA_ds3_1_euk_TotalReads	FLB05mA_ds3_1_euk_Duplicity	FLB05mA_ds3_1_euk_MeanDust	FLB05mA_ds3_1_euk_Damage+1	FLB05mA_ss4_1_euk_TotalReads	FLB05mA_ss4_1_euk_Duplicity	FLB05mA_ss4_1_euk_MeanDust	FLB05mA_ss4_1_euk_Damage+1	FLB05mA_ss4_2_euk_TotalReads	FLB05mA_ss4_2_euk_Duplicity	FLB05mA_ss4_2_euk_MeanDust	FLB05mA_ss4_2_euk_Damage+1	FLB05mB_ds3_1_euk_TotalReads	FLB05mB_ds3_1_euk_Duplicity	FLB05mB_ds3_1_euk_MeanDust	FLB05mB_ds3_1_euk_Damage+1	FLB05mB_ss4_1_euk_TotalReads	FLB05mB_ss4_1_euk_Duplicity	FLB05mB_ss4_1_euk_MeanDust	FLB05mB_ss4_1_euk_Damage+1	FLB05mB_ss4_2a_euk_TotalReads	FLB05mB_ss4_2a_euk_Duplicity	FLB05mB_ss4_2a_euk_MeanDust	FLB05mB_ss4_2a_euk_Damage+1	FLB05mB_ss4_2b_euk_TotalReads	FLB05mB_ss4_2b_euk_Duplicity	FLB05mB_ss4_2b_euk_MeanDust	FLB05mB_ss4_2b_euk_Damage+1	FLB05mB_ss4_3a_euk_TotalReads	FLB05mB_ss4_3a_euk_Duplicity	FLB05mB_ss4_3a_euk_MeanDust	FLB05mB_ss4_3a_euk_Damage+1	FLB05mB_ss4_3b_euk_TotalReads	FLB05mB_ss4_3b_euk_Duplicity	FLB05mB_ss4_3b_euk_MeanDust	FLB05mB_ss4_3b_euk_Damage+1	FLB06mA_ds3_1_euk_TotalReads	FLB06mA_ds3_1_euk_Duplicity	FLB06mA_ds3_1_euk_MeanDust	FLB06mA_ds3_1_euk_Damage+1	FLB06mA_ss4_1_euk_TotalReads	FLB06mA_ss4_1_euk_Duplicity	FLB06mA_ss4_1_euk_MeanDust	FLB06mA_ss4_1_euk_Damage+1	FLB06mA_ss4_2_euk_TotalReads	FLB06mA_ss4_2_euk_Duplicity	FLB06mA_ss4_2_euk_MeanDust	FLB06mA_ss4_2_euk_Damage+1	FLB06mB_ds3_1_euk_TotalReads	FLB06mB_ds3_1_euk_Duplicity	FLB06mB_ds3_1_euk_MeanDust	FLB06mB_ds3_1_euk_Damage+1	FLB06mB_ss4_1_euk_TotalReads	FLB06mB_ss4_1_euk_Duplicity	FLB06mB_ss4_1_euk_MeanDust	FLB06mB_ss4_1_euk_Damage+1	FLB06mB_ss4_2a_euk_TotalReads	FLB06mB_ss4_2a_euk_Duplicity	FLB06mB_ss4_2a_euk_MeanDust	FLB06mB_ss4_2a_euk_Damage+1	FLB06mB_ss4_2b_euk_TotalReads	FLB06mB_ss4_2b_euk_Duplicity	FLB06mB_ss4_2b_euk_MeanDust	FLB06mB_ss4_2b_euk_Damage+1	FLB08mA_ds1_1_euk_TotalReads	FLB08mA_ds1_1_euk_Duplicity	FLB08mA_ds1_1_euk_MeanDust	FLB08mA_ds1_1_euk_Damage+1	FLB08mA_ds2_1_euk_TotalReads	FLB08mA_ds2_1_euk_Duplicity	FLB08mA_ds2_1_euk_MeanDust	FLB08mA_ds2_1_euk_Damage+1	FLB08mA_ds3_1_euk_TotalReads	FLB08mA_ds3_1_euk_Duplicity	FLB08mA_ds3_1_euk_MeanDust	FLB08mA_ds3_1_euk_Damage+1	FLB08mA_ss4_1_euk_TotalReads	FLB08mA_ss4_1_euk_Duplicity	FLB08mA_ss4_1_euk_MeanDust	FLB08mA_ss4_1_euk_Damage+1	FLB08mA_ss4_2b_euk_TotalReads	FLB08mA_ss4_2b_euk_Duplicity	FLB08mA_ss4_2b_euk_MeanDust	FLB08mA_ss4_2b_euk_Damage+1	FLB08mB_ds3_1_euk_TotalReads	FLB08mB_ds3_1_euk_Duplicity	FLB08mB_ds3_1_euk_MeanDust	FLB08mB_ds3_1_euk_Damage+1	FLB08mB_ss4_1_euk_TotalReads	FLB08mB_ss4_1_euk_Duplicity	FLB08mB_ss4_1_euk_MeanDust	FLB08mB_ss4_1_euk_Damage+1	FLB08mB_ss4_2a_euk_TotalReads	FLB08mB_ss4_2a_euk_Duplicity	FLB08mB_ss4_2a_euk_MeanDust	FLB08mB_ss4_2a_euk_Damage+1	FLB10mA_ds3_1_euk_TotalReads	FLB10mA_ds3_1_euk_Duplicity	FLB10mA_ds3_1_euk_MeanDust	FLB10mA_ds3_1_euk_Damage+1	FLB10mA_ss4_1_euk_TotalReads	FLB10mA_ss4_1_euk_Duplicity	FLB10mA_ss4_1_euk_MeanDust	FLB10mA_ss4_1_euk_Damage+1	FLB10mA_ss4_2a_euk_TotalReads	FLB10mA_ss4_2a_euk_Duplicity	FLB10mA_ss4_2a_euk_MeanDust	FLB10mA_ss4_2a_euk_Damage+1	FLB10mA_ss4_2b_euk_TotalReads	FLB10mA_ss4_2b_euk_Duplicity	FLB10mA_ss4_2b_euk_MeanDust	FLB10mA_ss4_2b_euk_Damage+1	FLB10mA_ss4_3a_euk_TotalReads	FLB10mA_ss4_3a_euk_Duplicity	FLB10mA_ss4_3a_euk_MeanDust	FLB10mA_ss4_3a_euk_Damage+1	FLB10mA_ss4_3b_euk_TotalReads	FLB10mA_ss4_3b_euk_Duplicity	FLB10mA_ss4_3b_euk_MeanDust	FLB10mA_ss4_3b_euk_Damage+1	FLB10mB_ds3_1_euk_TotalReads	FLB10mB_ds3_1_euk_Duplicity	FLB10mB_ds3_1_euk_MeanDust	FLB10mB_ds3_1_euk_Damage+1	FLB10mB_ss4_1_euk_TotalReads	FLB10mB_ss4_1_euk_Duplicity	FLB10mB_ss4_1_euk_MeanDust	FLB10mB_ss4_1_euk_Damage+1	FLB10mB_ss4_2a_euk_TotalReads	FLB10mB_ss4_2a_euk_Duplicity	FLB10mB_ss4_2a_euk_MeanDust	FLB10mB_ss4_2a_euk_Damage+1	FLB10mB_ss4_2b_euk_TotalReads	FLB10mB_ss4_2b_euk_Duplicity	FLB10mB_ss4_2b_euk_MeanDust	FLB10mB_ss4_2b_euk_Damage+1	FLB10mB_ss4_3a_euk_TotalReads	FLB10mB_ss4_3a_euk_Duplicity	FLB10mB_ss4_3a_euk_MeanDust	FLB10mB_ss4_3a_euk_Damage+1	FLB10mB_ss4_3b_euk_TotalReads	FLB10mB_ss4_3b_euk_Duplicity	FLB10mB_ss4_3b_euk_MeanDust	FLB10mB_ss4_3b_euk_Damage+1	FLB10mSdA_ds3_1_euk_TotalReads	FLB10mSdA_ds3_1_euk_Duplicity	FLB10mSdA_ds3_1_euk_MeanDust	FLB10mSdA_ds3_1_euk_Damage+1	FLB10mSdA_ss4_1_euk_TotalReads	FLB10mSdA_ss4_1_euk_Duplicity	FLB10mSdA_ss4_1_euk_MeanDust	FLB10mSdA_ss4_1_euk_Damage+1	FLB10mSdA_ss4_2a_euk_TotalReads	FLB10mSdA_ss4_2a_euk_Duplicity	FLB10mSdA_ss4_2a_euk_MeanDust	FLB10mSdA_ss4_2a_euk_Damage+1	FLB10mSdA_ss4_2b_euk_TotalReads	FLB10mSdA_ss4_2b_euk_Duplicity	FLB10mSdA_ss4_2b_euk_MeanDust	FLB10mSdA_ss4_2b_euk_Damage+1	FLB10mSdB_ds3_1_euk_TotalReads	FLB10mSdB_ds3_1_euk_Duplicity	FLB10mSdB_ds3_1_euk_MeanDust	FLB10mSdB_ds3_1_euk_Damage+1	FLB12mA_ds3_1_euk_TotalReads	FLB12mA_ds3_1_euk_Duplicity	FLB12mA_ds3_1_euk_MeanDust	FLB12mA_ds3_1_euk_Damage+1	FLB12mA_ss4_1_euk_TotalReads	FLB12mA_ss4_1_euk_Duplicity	FLB12mA_ss4_1_euk_MeanDust	FLB12mA_ss4_1_euk_Damage+1	FLB12mB_ds3_1_euk_TotalReads	FLB12mB_ds3_1_euk_Duplicity	FLB12mB_ds3_1_euk_MeanDust	FLB12mB_ds3_1_euk_Damage+1	FLB13mNA_ds3_1_euk_TotalReads	FLB13mNA_ds3_1_euk_Duplicity	FLB13mNA_ds3_1_euk_MeanDust	FLB13mNA_ds3_1_euk_Damage+1	FLB13mNB_ds3_1_euk_TotalReads	FLB13mNB_ds3_1_euk_Duplicity	FLB13mNB_ds3_1_euk_MeanDust	FLB13mNB_ds3_1_euk_Damage+1	FLB13mNB_ss4_1_euk_TotalReads	FLB13mNB_ss4_1_euk_Duplicity	FLB13mNB_ss4_1_euk_MeanDust	FLB13mNB_ss4_1_euk_Damage+1	FLB13mSA_ds2_1_euk_TotalReads	FLB13mSA_ds2_1_euk_Duplicity	FLB13mSA_ds2_1_euk_MeanDust	FLB13mSA_ds2_1_euk_Damage+1	FLB16mNdA_ds2_1_euk_TotalReads	FLB16mNdA_ds2_1_euk_Duplicity	FLB16mNdA_ds2_1_euk_MeanDust	FLB16mNdA_ds2_1_euk_Damage+1	FLB16mNdA_ds3_1_euk_TotalReads	FLB16mNdA_ds3_1_euk_Duplicity	FLB16mNdA_ds3_1_euk_MeanDust	FLB16mNdA_ds3_1_euk_Damage+1	FLB16mNdA_ss4_1_euk_TotalReads	FLB16mNdA_ss4_1_euk_Duplicity	FLB16mNdA_ss4_1_euk_MeanDust	FLB16mNdA_ss4_1_euk_Damage+1	FLB16mNdA_ss4_2a_euk_TotalReads	FLB16mNdA_ss4_2a_euk_Duplicity	FLB16mNdA_ss4_2a_euk_MeanDust	FLB16mNdA_ss4_2a_euk_Damage+1	FLB16mNdA_ss4_2b_euk_TotalReads	FLB16mNdA_ss4_2b_euk_Duplicity	FLB16mNdA_ss4_2b_euk_MeanDust	FLB16mNdA_ss4_2b_euk_Damage+1	FLB16mNdB_ds3_1_euk_TotalReads	FLB16mNdB_ds3_1_euk_Duplicity	FLB16mNdB_ds3_1_euk_MeanDust	FLB16mNdB_ds3_1_euk_Damage+1	FLB16mNdB_ss4_1_euk_TotalReads	FLB16mNdB_ss4_1_euk_Duplicity	FLB16mNdB_ss4_1_euk_MeanDust	FLB16mNdB_ss4_1_euk_Damage+1	FLB16mNdB_ss4_2_euk_TotalReads	FLB16mNdB_ss4_2_euk_Duplicity	FLB16mNdB_ss4_2_euk_MeanDust	FLB16mNdB_ss4_2_euk_Damage+1	FLB16mNuA_ds2_1_euk_TotalReads	FLB16mNuA_ds2_1_euk_Duplicity	FLB16mNuA_ds2_1_euk_MeanDust	FLB16mNuA_ds2_1_euk_Damage+1	FLB16mNuA_ds3_1_euk_TotalReads	FLB16mNuA_ds3_1_euk_Duplicity	FLB16mNuA_ds3_1_euk_MeanDust	FLB16mNuA_ds3_1_euk_Damage+1	FLB16mNuA_ss4_1_euk_TotalReads	FLB16mNuA_ss4_1_euk_Duplicity	FLB16mNuA_ss4_1_euk_MeanDust	FLB16mNuA_ss4_1_euk_Damage+1	FLB16mNuA_ss4_2_euk_TotalReads	FLB16mNuA_ss4_2_euk_Duplicity	FLB16mNuA_ss4_2_euk_MeanDust	FLB16mNuA_ss4_2_euk_Damage+1	FLB16mNuA_ss4_3_euk_TotalReads	FLB16mNuA_ss4_3_euk_Duplicity	FLB16mNuA_ss4_3_euk_MeanDust	FLB16mNuA_ss4_3_euk_Damage+1	FLB16mNuA_ss4_4_euk_TotalReads	FLB16mNuA_ss4_4_euk_Duplicity	FLB16mNuA_ss4_4_euk_MeanDust	FLB16mNuA_ss4_4_euk_Damage+1	FLB16mNuB_ds3_1_euk_TotalReads	FLB16mNuB_ds3_1_euk_Duplicity	FLB16mNuB_ds3_1_euk_MeanDust	FLB16mNuB_ds3_1_euk_Damage+1	FLB18mB_ds3_1_euk_TotalReads	FLB18mB_ds3_1_euk_Duplicity	FLB18mB_ds3_1_euk_MeanDust	FLB18mB_ds3_1_euk_Damage+1	FLB34mA_ss4_1_euk_TotalReads	FLB34mA_ss4_1_euk_Duplicity	FLB34mA_ss4_1_euk_MeanDust	FLB34mA_ss4_1_euk_Damage+1	FLB38mA_ds2_1_euk_TotalReads	FLB38mA_ds2_1_euk_Duplicity	FLB38mA_ds2_1_euk_MeanDust	FLB38mA_ds2_1_euk_Damage+1	FLB38mA_ds3_1_euk_TotalReads	FLB38mA_ds3_1_euk_Duplicity	FLB38mA_ds3_1_euk_MeanDust	FLB38mA_ds3_1_euk_Damage+1	FLB38mA_ss4_1_euk_TotalReads	FLB38mA_ss4_1_euk_Duplicity	FLB38mA_ss4_1_euk_MeanDust	FLB38mA_ss4_1_euk_Damage+1	FLB38mA_ss4_2a_euk_TotalReads	FLB38mA_ss4_2a_euk_Duplicity	FLB38mA_ss4_2a_euk_MeanDust	FLB38mA_ss4_2a_euk_Damage+1	FLB38mA_ss4_2b_euk_TotalReads	FLB38mA_ss4_2b_euk_Duplicity	FLB38mA_ss4_2b_euk_MeanDust	FLB38mA_ss4_2b_euk_Damage+1	FLB38mB_ds3_1_euk_TotalReads	FLB38mB_ds3_1_euk_Duplicity	FLB38mB_ds3_1_euk_MeanDust	FLB38mB_ds3_1_euk_Damage+1	FLB38mB_ss4_1_euk_TotalReads	FLB38mB_ss4_1_euk_Duplicity	FLB38mB_ss4_1_euk_MeanDust	FLB38mB_ss4_1_euk_Damage+1	FLB45mA_ds2_1_euk_TotalReads	FLB45mA_ds2_1_euk_Duplicity	FLB45mA_ds2_1_euk_MeanDust	FLB45mA_ds2_1_euk_Damage+1	FLB45mA_ds3_1_euk_TotalReads	FLB45mA_ds3_1_euk_Duplicity	FLB45mA_ds3_1_euk_MeanDust	FLB45mA_ds3_1_euk_Damage+1	FLB45mA_ss4_1_euk_TotalReads	FLB45mA_ss4_1_euk_Duplicity	FLB45mA_ss4_1_euk_MeanDust	FLB45mA_ss4_1_euk_Damage+1	FLB45mA_ss4_2_euk_TotalReads	FLB45mA_ss4_2_euk_Duplicity	FLB45mA_ss4_2_euk_MeanDust	FLB45mA_ss4_2_euk_Damage+1	FLB45mB_ds3_1_euk_TotalReads	FLB45mB_ds3_1_euk_Duplicity	FLB45mB_ds3_1_euk_MeanDust	FLB45mB_ds3_1_euk_Damage+1	FLB45mB_ss4_1_euk_TotalReads	FLB45mB_ss4_1_euk_Duplicity	FLB45mB_ss4_1_euk_MeanDust	FLB45mB_ss4_1_euk_Damage+1	FLB45mB_ss4_2_euk_TotalReads	FLB45mB_ss4_2_euk_Duplicity	FLB45mB_ss4_2_euk_MeanDust	FLB45mB_ss4_2_euk_Damage+1	FLB54mA_ds3_1_euk_TotalReads	FLB54mA_ds3_1_euk_Duplicity	FLB54mA_ds3_1_euk_MeanDust	FLB54mA_ds3_1_euk_Damage+1	FLB57mdA_ds2_1_euk_TotalReads	FLB57mdA_ds2_1_euk_Duplicity	FLB57mdA_ds2_1_euk_MeanDust	FLB57mdA_ds2_1_euk_Damage+1	FLB57mdA_ds2_2_euk_TotalReads	FLB57mdA_ds2_2_euk_Duplicity	FLB57mdA_ds2_2_euk_MeanDust	FLB57mdA_ds2_2_euk_Damage+1	FLB57mdA_ds3_1_euk_TotalReads	FLB57mdA_ds3_1_euk_Duplicity	FLB57mdA_ds3_1_euk_MeanDust	FLB57mdA_ds3_1_euk_Damage+1	FLB57mdB_ds3_1_euk_TotalReads	FLB57mdB_ds3_1_euk_Duplicity	FLB57mdB_ds3_1_euk_MeanDust	FLB57mdB_ds3_1_euk_Damage+1	FLB57muA_ds3_1_euk_TotalReads	FLB57muA_ds3_1_euk_Duplicity	FLB57muA_ds3_1_euk_MeanDust	FLB57muA_ds3_1_euk_Damage+1	FLB57muA_ss4_1_euk_TotalReads	FLB57muA_ss4_1_euk_Duplicity	FLB57muA_ss4_1_euk_MeanDust	FLB57muA_ss4_1_euk_Damage+1	FLB57muB_ds3_1_euk_TotalReads	FLB57muB_ds3_1_euk_Duplicity	FLB57muB_ds3_1_euk_MeanDust	FLB57muB_ds3_1_euk_Damage+1	taxpath
48230	"Dryas"	472353	1.0261	5.4862	0.5486	9291	1.01	4.68	0.5929	4639	1.22	4.75	0.5082	14241	1.0	4.64	0.5258	16410	1.01	4.68	0.5124	20443	1.01	4.67	0.6097	708	1.53	4.8	0.4031	103	1.19	6.42	0.25	9236	1.01	5.03	0.5101	2603	1.01	5.06	0.4171	38348	1.03	5.14	0.531	1566	1.01	5.42	0.4148	28255	1.02	5.35	0.6231	12929	1.02	5.53	0.4886	3019	1.0	5.36	0.5309	17955	1.03	5.36	0.6313	2459	1.0	5.49	0.4659	3418	1.01	5.54	0.4333	759	1.0	5.16	0.5341	1320	1.01	5.63	0.4035	1624	1.01	5.73	0.373	1758	1.01	5.64	0.3933	1703	1.01	5.59	0.4066	1621	1.0	5.54	0.4435	28717	1.04	5.63	0.6	3592	1.0	5.65	0.5372	3268	1.01	5.61	0.5068	23644	1.03	5.55	0.5988	16159	1.01	5.6	0.4929	8391	1.0	5.59	0.4547	10766	1.01	5.63	0.4486	6972	1.03	5.53	0.655	11941	1.04	5.6	0.6612	32190	1.04	5.57	0.5886	25158	1.03	5.74	0.488	4263	1.01	5.97	0.4466	8941	1.03	5.88	0.5348	1276	1.0	5.84	0.48	3574	1.0	6.05	0.4611	265	1.0	5.76	0.4722	436	1.01	5.5	0.3137	140	1.0	6.38	0.2963	68	1.0	6.04	0.2222	83	1.02	6.31	0.2222	47	1.01	7.37	0.2857	3616	1.01	5.7	0.5341	1471	1.01	5.96	0.4583	2183	1.0	6.06	0.479	1595	1.0	6.19	0.4785	3091	1.01	5.77	0.438	2220	1.01	5.83	0.4567	10304	1.02	5.9	0.6212	3248	1.01	6.09	0.4509	1590	1.01	6.01	0.4502	2270	1.0	5.99	0.4711	4100	1.01	5.96	0.5717	2150	1.02	6.17	0.5702	499	1.0	5.92	0.5349	2331	1.03	5.79	0.556	997	1.0	6.01	0.5872	2821	1.01	6.15	0.5836	479	1.0	6.18	0.5283	149	1.0	6.35	0.5652	2532	1.03	6.33	0.6368	3506	1.04	6.18	0.5764	710	1.01	5.97	0.5319	600	1.01	6.07	0.4725	625	1.01	5.96	0.4247	7582	1.04	6.16	0.5876	166	1.01	6.2	0.4091	2071	1.02	6.21	0.4286	1234	1.02	5.93	0.6812	4072	1.03	6.2	0.5889	1710	1.33	6.04	0.3846	896	1.0	6.09	0.5091	133	1.0	6.26	0.625	213	1.01	6.33	0.5556	1299	1.01	5.86	0.5887	7900	1.04	6.01	0.5538	399	1.47	5.11	0.2097	1733	1.0	5.8	0.6898	1856	1.02	6.1	0.62	353	1.1	5.76	0.4681	1083	1.0	6.27	0.5645	697	1.01	6.35	0.55	278	1.01	6.06	0.4722	267	1.01	6.28	0.5667	6	1.0	3.11	1.0	393	1.04	5.16	0.3968	194	1.14	5.6	0.2609	45	0.99	5.01	0.5714	169	1.01	6.2	0.6	126	1.13	6.73	0.4545	45	1.04	6.82	0.2	2	1.38	5.29	0.0	19	1.06	8.2	0.0	2	1.0	9.38	0.0	20	0.99	6.77	0.6667	1	1.0	3.03	0.0	2	1.0	7.93	0.0	0	NA	NA	NA	1	1.0	4.03	1.0	"48230:Dryas:genus;721791:Dryadoideae:subfamily;3745:Rosaceae:family;3744:Rosales:order;91835:fabids:clade;71275:rosids:clade;1437201:Pentapetalae:clade;91827:Gunneridae:clade;71240:eudicotyledons:clade;1437183:Mesangiospermae:clade;3398:Magnoliopsida:class;58024:Spermatophyta:clade;78536:Euphyllophyta:clade;58023:Tracheophyta:clade;3193:Embryophyta:clade;131221:Streptophytina:subphylum;35493:Streptophyta:phylum;33090:Viridiplantae:kingdom;2759:Eukaryota:domain;131567:cellular organisms:cellular root;1:root:no rank"
40685	"Salix"	144775	1.0241	6.0014	0.4625	1992	1.01	5.1	0.5556	1287	1.01	5.02	0.3989	2322	1.01	5.02	0.4601	2603	1.02	4.93	0.476	2936	1.0	4.95	0.5014	114	1.0	5.01	0.4	26	1.04	6.04	0.6	1343	1.02	5.59	0.3759	500	0.99	5.32	0.2639	3720	1.02	5.54	0.4789	161	0.99	5.77	0.4286	2336	1.0	5.75	0.6175	1355	1.0	6.0	0.4286	316	0.99	5.82	0.3333	2655	1.01	5.88	0.6159	801	1.02	5.68	0.3776	853	1.02	5.53	0.3673	486	1.01	6.35	0.3529	603	1.01	5.79	0.194	768	1.01	5.82	0.3256	795	1.01	5.97	0.33	683	1.01	6.0	0.2656	659	1.01	6.1	0.2239	5932	1.02	6.0	0.5278	449	1.0	5.94	0.4677	861	1.02	5.89	0.3976	4829	1.02	5.91	0.5396	3086	1.04	6.01	0.4313	1528	1.03	6.12	0.3265	1965	1.05	5.93	0.3791	912	1.02	5.49	0.661	1651	1.02	5.72	0.6163	18452	1.05	5.86	0.4901	14942	1.03	5.96	0.425	3688	1.02	6.03	0.3593	2357	1.02	6.06	0.4709	535	1.02	5.71	0.4308	3020	1.01	6.03	0.3902	120	1.01	6.46	0.6154	278	1.01	5.71	0.35	96	1.0	6.09	0.3	75	1.01	6.31	0.3333	69	1.0	6.7	0.2857	43	1.0	7.08	0.0	1235	1.0	6.05	0.5041	405	1.0	5.77	0.3585	695	1.01	6.26	0.4086	481	1.02	6.11	0.3455	686	1.01	6.28	0.4444	464	1.01	6.2	0.3818	4202	1.02	6.35	0.5446	1340	1.01	6.55	0.4375	695	1.01	6.55	0.4483	1062	1.0	6.46	0.395	7872	1.03	6.24	0.4317	1267	1.0	6.45	0.5203	164	1.0	6.68	0.3333	1035	1.01	6.35	0.3364	1882	1.03	6.86	0.5593	1888	1.0	6.68	0.5515	239	1.0	6.37	0.4545	289	1.03	6.16	0.68	421	1.02	6.76	0.5667	2248	1.05	6.56	0.5202	158	1.01	5.84	0.3636	297	1.02	6.49	0.275	295	1.0	6.46	0.4722	4695	1.04	6.59	0.4643	56	1.01	5.92	0.1111	1453	1.02	6.16	0.3779	169	1.01	5.98	0.4545	943	1.01	6.69	0.5256	621	1.01	6.49	0.2759	422	0.99	6.4	0.4884	96	1.0	6.42	0.5	93	1.0	6.67	0.1818	945	1.01	6.49	0.4681	4399	1.04	6.24	0.4665	143	0.99	5.6	0.2632	2293	1.01	6.27	0.6351	1695	1.01	6.79	0.5035	183	1.0	6.42	0.3684	518	1.04	6.52	0.3793	389	1.02	6.78	0.2821	59	1.0	6.47	0.25	1555	1.02	6.09	0.3416	14	1.02	4.15	0.0	213	1.08	6.45	0.2963	53	1.0	6.83	0.375	40	1.0	6.04	0.2857	87	0.99	7.47	0.5	42	0.99	5.74	0.4	35	1.01	5.35	0.2857	0	NA	NA	NA	10	1.0	6.44	1.0	2	1.0	8.31	0.0	15	1.09	7.47	0.0	3	1.05	19.16	0.0	7	1.0	5.45	0.5	0	NA	NA	NA	5	1.0	10.18	0.0	"40685:Salix:genus;238069:Saliceae:tribe;3688:Salicaceae:family;3646:Malpighiales:order;91835:fabids:clade;71275:rosids:clade;1437201:Pentapetalae:clade;91827:Gunneridae:clade;71240:eudicotyledons:clade;1437183:Mesangiospermae:clade;3398:Magnoliopsida:class;58024:Spermatophyta:clade;78536:Euphyllophyta:clade;58023:Tracheophyta:clade;3193:Embryophyta:clade;131221:Streptophytina:subphylum;35493:Streptophyta:phylum;33090:Viridiplantae:kingdom;2759:Eukaryota:domain;131567:cellular organisms:cellular root;1:root:no rank"
