"library_id","genus","core_replicate","tech_replicate","n_reads"
"FLB10mA_ss4_2b","Equisetum","A","A_ss4_2",0
"FLB10mA_ss4_3a","Equisetum","A","A_ss4_3",0
"FLB10mA_ss4_3b","Equisetum","A","A_ss4_3",0
"FLB10mB_ss4_1","Equisetum","B","B_ss4_1",23
"FLB10mB_ss4_2a","Equisetum","B","B_ss4_2",30
"FLB10mB_ss4_2b","Equisetum","B","B_ss4_2",23
"FLB10mB_ss4_3a","Equisetum","B","B_ss4_3",53
"FLB10mB_ss4_3b","Equisetum","B","B_ss4_3",23
"FLB10mSdA_ss4_1","Equisetum","dA","dA_ss4_1",87
"FLB10mSdA_ss4_2a","Equisetum","dA","dA_ss4_2",130
"FLB10mSdA_ss4_2b","Equisetum","dA","dA_ss4_2",218
"FLB12mA_ss4_1","Equisetum","A","A_ss4_1",12
"FLB13mNB_ss4_1","Equisetum","B","B_ss4_1",11
"FLB16mNdA_ss4_1","Equisetum","dA","dA_ss4_1",7
"FLB16mNdA_ss4_2a","Equisetum","dA","dA_ss4_2",36
"FLB16mNdA_ss4_2b","Equisetum","dA","dA_ss4_2",38
"FLB16mNdB_ss4_1","Equisetum","dB","dB_ss4_1",0
"FLB16mNdB_ss4_2","Equisetum","dB","dB_ss4_2",68
"FLB16mNuA_ss4_1","Equisetum","uA","uA_ss4_1",79
"FLB16mNuA_ss4_2","Equisetum","uA","uA_ss4_2",34
"FLB16mNuA_ss4_3","Equisetum","uA","uA_ss4_3",0
"FLB16mNuA_ss4_4","Equisetum","uA","uA_ss4_4",7
"FLB34mA_ss4_1","Equisetum","A","A_ss4_1",16
"FLB38mA_ss4_1","Equisetum","A","A_ss4_1",22
"FLB38mA_ss4_2a","Equisetum","A","A_ss4_2",111
"FLB38mA_ss4_2b","Equisetum","A","A_ss4_2",74
"FLB38mB_ss4_1","Equisetum","B","B_ss4_1",10
"FLB45mA_ss4_1","Equisetum","A","A_ss4_1",14
"FLB45mA_ss4_2","Equisetum","A","A_ss4_2",57
"FLB45mB_ss4_1","Equisetum","B","B_ss4_1",15
"FLB45mB_ss4_2","Equisetum","B","B_ss4_2",27
"FLB57muA_ss4_1","Equisetum","uA","uA_ss4_1",0
"FLB00mA_ss4_1","Alnus","A","A_ss4_1",275
"FLB00mA_ss4_2a","Alnus","A","A_ss4_2",480
"FLB00mA_ss4_2b","Alnus","A","A_ss4_2",551
"FLB00mB_ss4_1","Alnus","B","B_ss4_1",48
"FLB01mA_ss4_1","Alnus","A","A_ss4_1",326
"FLB01mB_ss4_1","Alnus","B","B_ss4_1",59
"FLB03mA_ss4_1","Alnus","A","A_ss4_1",201
"FLB03mA_ss4_2","Alnus","A","A_ss4_2",29
"FLB05mA_ss4_1","Alnus","A","A_ss4_1",21
"FLB05mA_ss4_2","Alnus","A","A_ss4_2",41
"FLB05mB_ss4_1","Alnus","B","B_ss4_1",29
"FLB05mB_ss4_2a","Alnus","B","B_ss4_2",26
"FLB05mB_ss4_2b","Alnus","B","B_ss4_2",34
"FLB05mB_ss4_3a","Alnus","B","B_ss4_3",20
"FLB05mB_ss4_3b","Alnus","B","B_ss4_3",20
"FLB06mA_ss4_1","Alnus","A","A_ss4_1",17
"FLB06mA_ss4_2","Alnus","A","A_ss4_2",30
"FLB06mB_ss4_1","Alnus","B","B_ss4_1",111
"FLB06mB_ss4_2a","Alnus","B","B_ss4_2",73
"FLB06mB_ss4_2b","Alnus","B","B_ss4_2",95
"FLB08mA_ss4_1","Alnus","A","A_ss4_1",372
"FLB08mA_ss4_2b","Alnus","A","A_ss4_2",50
"FLB08mB_ss4_1","Alnus","B","B_ss4_1",9
"FLB08mB_ss4_2a","Alnus","B","B_ss4_2a",34
"FLB10mA_ss4_1","Alnus","A","A_ss4_1",8
"FLB10mA_ss4_2a","Alnus","A","A_ss4_2",5
"FLB10mA_ss4_2b","Alnus","A","A_ss4_2",5
"FLB10mA_ss4_3a","Alnus","A","A_ss4_3",3
"FLB10mA_ss4_3b","Alnus","A","A_ss4_3",0
"FLB10mB_ss4_1","Alnus","B","B_ss4_1",79
"FLB10mB_ss4_2a","Alnus","B","B_ss4_2",42
"FLB10mB_ss4_2b","Alnus","B","B_ss4_2",31
"FLB10mB_ss4_3a","Alnus","B","B_ss4_3",31
"FLB10mB_ss4_3b","Alnus","B","B_ss4_3",17
"FLB10mSdA_ss4_1","Alnus","dA","dA_ss4_1",136
"FLB10mSdA_ss4_2a","Alnus","dA","dA_ss4_2",20
"FLB10mSdA_ss4_2b","Alnus","dA","dA_ss4_2",31
"FLB12mA_ss4_1","Alnus","A","A_ss4_1",20
"FLB13mNB_ss4_1","Alnus","B","B_ss4_1",10
"FLB16mNdA_ss4_1","Alnus","dA","dA_ss4_1",19
"FLB16mNdA_ss4_2a","Alnus","dA","dA_ss4_2",13
"FLB16mNdA_ss4_2b","Alnus","dA","dA_ss4_2",16
"FLB16mNdB_ss4_1","Alnus","dB","dB_ss4_1",10
"FLB16mNdB_ss4_2","Alnus","dB","dB_ss4_2",78
"FLB16mNuA_ss4_1","Alnus","uA","uA_ss4_1",29
"FLB16mNuA_ss4_2","Alnus","uA","uA_ss4_2",43
"FLB16mNuA_ss4_3","Alnus","uA","uA_ss4_3",2
"FLB16mNuA_ss4_4","Alnus","uA","uA_ss4_4",6
"FLB34mA_ss4_1","Alnus","A","A_ss4_1",16
"FLB38mA_ss4_1","Alnus","A","A_ss4_1",9
"FLB38mA_ss4_2a","Alnus","A","A_ss4_2",22
"FLB38mA_ss4_2b","Alnus","A","A_ss4_2",18
"FLB38mB_ss4_1","Alnus","B","B_ss4_1",89
"FLB45mA_ss4_1","Alnus","A","A_ss4_1",4
"FLB45mA_ss4_2","Alnus","A","A_ss4_2",206
"FLB45mB_ss4_1","Alnus","B","B_ss4_1",2
"FLB45mB_ss4_2","Alnus","B","B_ss4_2",5
"FLB57muA_ss4_1","Alnus","uA","uA_ss4_1",0
"FLB00mA_ss4_1","Eriophorum","A","A_ss4_1",98
"FLB00mA_ss4_2a","Eriophorum","A","A_ss4_2",307
"FLB00mA_ss4_2b","Eriophorum","A","A_ss4_2",341
"FLB00mB_ss4_1","Eriophorum","B","B_ss4_1",10
"FLB01mA_ss4_1","Eriophorum","A","A_ss4_1",34
"FLB01mB_ss4_1","Eriophorum","B","B_ss4_1",29
"FLB03mA_ss4_1","Eriophorum","A","A_ss4_1",209
"FLB03mA_ss4_2","Eriophorum","A","A_ss4_2",57
"FLB05mA_ss4_1","Eriophorum","A","A_ss4_1",34
"FLB05mA_ss4_2","Eriophorum","A","A_ss4_2",62
"FLB05mB_ss4_1","Eriophorum","B","B_ss4_1",32
"FLB05mB_ss4_2a","Eriophorum","B","B_ss4_2",34
"FLB05mB_ss4_2b","Eriophorum","B","B_ss4_2",33
"FLB05mB_ss4_3a","Eriophorum","B","B_ss4_3",37
"FLB05mB_ss4_3b","Eriophorum","B","B_ss4_3",32
"FLB06mA_ss4_1","Eriophorum","A","A_ss4_1",39
"FLB06mA_ss4_2","Eriophorum","A","A_ss4_2",45
"FLB06mB_ss4_1","Eriophorum","B","B_ss4_1",230
"FLB06mB_ss4_2a","Eriophorum","B","B_ss4_2",129
"FLB06mB_ss4_2b","Eriophorum","B","B_ss4_2",167
"FLB08mA_ss4_1","Eriophorum","A","A_ss4_1",254
"FLB08mA_ss4_2b","Eriophorum","A","A_ss4_2",73
"FLB08mB_ss4_1","Eriophorum","B","B_ss4_1",16
"FLB08mB_ss4_2a","Eriophorum","B","B_ss4_2a",65
"FLB10mA_ss4_1","Eriophorum","A","A_ss4_1",6
"FLB10mA_ss4_2a","Eriophorum","A","A_ss4_2",4
"FLB10mA_ss4_2b","Eriophorum","A","A_ss4_2",2
"FLB10mA_ss4_3a","Eriophorum","A","A_ss4_3",2
"FLB10mA_ss4_3b","Eriophorum","A","A_ss4_3",0
"FLB10mB_ss4_1","Eriophorum","B","B_ss4_1",44
"FLB10mB_ss4_2a","Eriophorum","B","B_ss4_2",53
"FLB10mB_ss4_2b","Eriophorum","B","B_ss4_2",47
"FLB10mB_ss4_3a","Eriophorum","B","B_ss4_3",66
"FLB10mB_ss4_3b","Eriophorum","B","B_ss4_3",53
"FLB10mSdA_ss4_1","Eriophorum","dA","dA_ss4_1",44
"FLB10mSdA_ss4_2a","Eriophorum","dA","dA_ss4_2",22
"FLB10mSdA_ss4_2b","Eriophorum","dA","dA_ss4_2",44
"FLB12mA_ss4_1","Eriophorum","A","A_ss4_1",6
"FLB13mNB_ss4_1","Eriophorum","B","B_ss4_1",11
"FLB16mNdA_ss4_1","Eriophorum","dA","dA_ss4_1",8
"FLB16mNdA_ss4_2a","Eriophorum","dA","dA_ss4_2",8
"FLB16mNdA_ss4_2b","Eriophorum","dA","dA_ss4_2",7
"FLB16mNdB_ss4_1","Eriophorum","dB","dB_ss4_1",3
"FLB16mNdB_ss4_2","Eriophorum","dB","dB_ss4_2",27
"FLB16mNuA_ss4_1","Eriophorum","uA","uA_ss4_1",26
"FLB16mNuA_ss4_2","Eriophorum","uA","uA_ss4_2",15
"FLB16mNuA_ss4_3","Eriophorum","uA","uA_ss4_3",3
"FLB16mNuA_ss4_4","Eriophorum","uA","uA_ss4_4",3
"FLB34mA_ss4_1","Eriophorum","A","A_ss4_1",4
"FLB38mA_ss4_1","Eriophorum","A","A_ss4_1",2
"FLB38mA_ss4_2a","Eriophorum","A","A_ss4_2",12
"FLB38mA_ss4_2b","Eriophorum","A","A_ss4_2",9
"FLB38mB_ss4_1","Eriophorum","B","B_ss4_1",2
"FLB45mA_ss4_1","Eriophorum","A","A_ss4_1",4
"FLB45mA_ss4_2","Eriophorum","A","A_ss4_2",9
"FLB45mB_ss4_1","Eriophorum","B","B_ss4_1",8
"FLB45mB_ss4_2","Eriophorum","B","B_ss4_2",3
"FLB57muA_ss4_1","Eriophorum","uA","uA_ss4_1",0
"FLB00mA_ss4_1","Vaccinium","A","A_ss4_1",317
"FLB00mA_ss4_2a","Vaccinium","A","A_ss4_2",589
"FLB00mA_ss4_2b","Vaccinium","A","A_ss4_2",678
"FLB00mB_ss4_1","Vaccinium","B","B_ss4_1",35
"FLB01mA_ss4_1","Vaccinium","A","A_ss4_1",9
"FLB01mB_ss4_1","Vaccinium","B","B_ss4_1",11
"FLB03mA_ss4_1","Vaccinium","A","A_ss4_1",18
"FLB03mA_ss4_2","Vaccinium","A","A_ss4_2",2
"FLB05mA_ss4_1","Vaccinium","A","A_ss4_1",5
"FLB05mA_ss4_2","Vaccinium","A","A_ss4_2",6
"FLB05mB_ss4_1","Vaccinium","B","B_ss4_1",5
"FLB05mB_ss4_2a","Vaccinium","B","B_ss4_2",10
"FLB05mB_ss4_2b","Vaccinium","B","B_ss4_2",11
"FLB05mB_ss4_3a","Vaccinium","B","B_ss4_3",6
"FLB05mB_ss4_3b","Vaccinium","B","B_ss4_3",7
"FLB06mA_ss4_1","Vaccinium","A","A_ss4_1",2
"FLB06mA_ss4_2","Vaccinium","A","A_ss4_2",5
"FLB06mB_ss4_1","Vaccinium","B","B_ss4_1",102
"FLB06mB_ss4_2a","Vaccinium","B","B_ss4_2",33
"FLB06mB_ss4_2b","Vaccinium","B","B_ss4_2",41
"FLB08mA_ss4_1","Vaccinium","A","A_ss4_1",78
"FLB08mA_ss4_2b","Vaccinium","A","A_ss4_2",49
"FLB08mB_ss4_1","Vaccinium","B","B_ss4_1",1
"FLB08mB_ss4_2a","Vaccinium","B","B_ss4_2a",46
"FLB10mA_ss4_1","Vaccinium","A","A_ss4_1",8
"FLB10mA_ss4_2a","Vaccinium","A","A_ss4_2",5
"FLB10mA_ss4_2b","Vaccinium","A","A_ss4_2",4
"FLB10mA_ss4_3a","Vaccinium","A","A_ss4_3",1
"FLB10mA_ss4_3b","Vaccinium","A","A_ss4_3",3
"FLB10mB_ss4_1","Vaccinium","B","B_ss4_1",4
"FLB10mB_ss4_2a","Vaccinium","B","B_ss4_2",3
"FLB10mB_ss4_2b","Vaccinium","B","B_ss4_2",2
"FLB10mB_ss4_3a","Vaccinium","B","B_ss4_3",27
"FLB10mB_ss4_3b","Vaccinium","B","B_ss4_3",17
"FLB10mSdA_ss4_1","Vaccinium","dA","dA_ss4_1",17
"FLB10mSdA_ss4_2a","Vaccinium","dA","dA_ss4_2",27
"FLB10mSdA_ss4_2b","Vaccinium","dA","dA_ss4_2",40
"FLB12mA_ss4_1","Vaccinium","A","A_ss4_1",0
"FLB13mNB_ss4_1","Vaccinium","B","B_ss4_1",10
"FLB16mNdA_ss4_1","Vaccinium","dA","dA_ss4_1",6
"FLB16mNdA_ss4_2a","Vaccinium","dA","dA_ss4_2",8
"FLB16mNdA_ss4_2b","Vaccinium","dA","dA_ss4_2",11
"FLB16mNdB_ss4_1","Vaccinium","dB","dB_ss4_1",1
"FLB16mNdB_ss4_2","Vaccinium","dB","dB_ss4_2",30
"FLB16mNuA_ss4_1","Vaccinium","uA","uA_ss4_1",60
"FLB16mNuA_ss4_2","Vaccinium","uA","uA_ss4_2",25
"FLB16mNuA_ss4_3","Vaccinium","uA","uA_ss4_3",9
"FLB16mNuA_ss4_4","Vaccinium","uA","uA_ss4_4",8
"FLB34mA_ss4_1","Vaccinium","A","A_ss4_1",10
"FLB38mA_ss4_1","Vaccinium","A","A_ss4_1",16
"FLB38mA_ss4_2a","Vaccinium","A","A_ss4_2",36
"FLB38mA_ss4_2b","Vaccinium","A","A_ss4_2",17
"FLB38mB_ss4_1","Vaccinium","B","B_ss4_1",11
"FLB45mA_ss4_1","Vaccinium","A","A_ss4_1",4
"FLB45mA_ss4_2","Vaccinium","A","A_ss4_2",1
"FLB45mB_ss4_1","Vaccinium","B","B_ss4_1",2
"FLB45mB_ss4_2","Vaccinium","B","B_ss4_2",0
"FLB57muA_ss4_1","Vaccinium","uA","uA_ss4_1",0
"FLB00mA_ss4_1","Arbutus","A","A_ss4_1",419
"FLB00mA_ss4_2a","Arbutus","A","A_ss4_2",522
"FLB00mA_ss4_2b","Arbutus","A","A_ss4_2",581
"FLB00mB_ss4_1","Arbutus","B","B_ss4_1",17
"FLB01mA_ss4_1","Arbutus","A","A_ss4_1",15
"FLB01mB_ss4_1","Arbutus","B","B_ss4_1",3
"FLB03mA_ss4_1","Arbutus","A","A_ss4_1",27
"FLB03mA_ss4_2","Arbutus","A","A_ss4_2",5
"FLB05mA_ss4_1","Arbutus","A","A_ss4_1",6
"FLB05mA_ss4_2","Arbutus","A","A_ss4_2",5
"FLB05mB_ss4_1","Arbutus","B","B_ss4_1",2
"FLB05mB_ss4_2a","Arbutus","B","B_ss4_2",1
"FLB05mB_ss4_2b","Arbutus","B","B_ss4_2",0
"FLB05mB_ss4_3a","Arbutus","B","B_ss4_3",2
"FLB05mB_ss4_3b","Arbutus","B","B_ss4_3",1
"FLB06mA_ss4_1","Arbutus","A","A_ss4_1",3
"FLB06mA_ss4_2","Arbutus","A","A_ss4_2",1
"FLB06mB_ss4_1","Arbutus","B","B_ss4_1",21
"FLB06mB_ss4_2a","Arbutus","B","B_ss4_2",13
"FLB06mB_ss4_2b","Arbutus","B","B_ss4_2",14
"FLB08mA_ss4_1","Arbutus","A","A_ss4_1",38
"FLB08mA_ss4_2b","Arbutus","A","A_ss4_2",4
"FLB08mB_ss4_1","Arbutus","B","B_ss4_1",0
"FLB08mB_ss4_2a","Arbutus","B","B_ss4_2a",4
"FLB10mA_ss4_1","Arbutus","A","A_ss4_1",0
"FLB10mA_ss4_2a","Arbutus","A","A_ss4_2",1
"FLB10mA_ss4_2b","Arbutus","A","A_ss4_2",2
"FLB10mA_ss4_3a","Arbutus","A","A_ss4_3",0
"FLB10mA_ss4_3b","Arbutus","A","A_ss4_3",0
"FLB10mB_ss4_1","Arbutus","B","B_ss4_1",4
"FLB10mB_ss4_2a","Arbutus","B","B_ss4_2",2
"FLB10mB_ss4_2b","Arbutus","B","B_ss4_2",2
"FLB10mB_ss4_3a","Arbutus","B","B_ss4_3",4
"FLB10mB_ss4_3b","Arbutus","B","B_ss4_3",4
"FLB10mSdA_ss4_1","Arbutus","dA","dA_ss4_1",6
"FLB10mSdA_ss4_2a","Arbutus","dA","dA_ss4_2",1
"FLB10mSdA_ss4_2b","Arbutus","dA","dA_ss4_2",1
"FLB12mA_ss4_1","Arbutus","A","A_ss4_1",0
"FLB13mNB_ss4_1","Arbutus","B","B_ss4_1",1
"FLB16mNdA_ss4_1","Arbutus","dA","dA_ss4_1",5
"FLB16mNdA_ss4_2a","Arbutus","dA","dA_ss4_2",2
"FLB16mNdA_ss4_2b","Arbutus","dA","dA_ss4_2",2
"FLB16mNdB_ss4_1","Arbutus","dB","dB_ss4_1",1
"FLB16mNdB_ss4_2","Arbutus","dB","dB_ss4_2",15
"FLB16mNuA_ss4_1","Arbutus","uA","uA_ss4_1",7
"FLB16mNuA_ss4_2","Arbutus","uA","uA_ss4_2",6
"FLB16mNuA_ss4_3","Arbutus","uA","uA_ss4_3",0
"FLB16mNuA_ss4_4","Arbutus","uA","uA_ss4_4",0
"FLB34mA_ss4_1","Arbutus","A","A_ss4_1",3
"FLB38mA_ss4_1","Arbutus","A","A_ss4_1",2
"FLB38mA_ss4_2a","Arbutus","A","A_ss4_2",2
"FLB38mA_ss4_2b","Arbutus","A","A_ss4_2",0
"FLB38mB_ss4_1","Arbutus","B","B_ss4_1",1
"FLB45mA_ss4_1","Arbutus","A","A_ss4_1",1
"FLB45mA_ss4_2","Arbutus","A","A_ss4_2",1
"FLB45mB_ss4_1","Arbutus","B","B_ss4_1",0
"FLB45mB_ss4_2","Arbutus","B","B_ss4_2",1
"FLB57muA_ss4_1","Arbutus","uA","uA_ss4_1",0
"FLB00mA_ss4_1","Bistorta","A","A_ss4_1",68
"FLB00mA_ss4_2a","Bistorta","A","A_ss4_2",205
"FLB00mA_ss4_2b","Bistorta","A","A_ss4_2",227
"FLB00mB_ss4_1","Bistorta","B","B_ss4_1",9
"FLB01mA_ss4_1","Bistorta","A","A_ss4_1",12
"FLB01mB_ss4_1","Bistorta","B","B_ss4_1",6
"FLB03mA_ss4_1","Bistorta","A","A_ss4_1",41
"FLB03mA_ss4_2","Bistorta","A","A_ss4_2",8
"FLB05mA_ss4_1","Bistorta","A","A_ss4_1",46
"FLB05mA_ss4_2","Bistorta","A","A_ss4_2",43
"FLB05mB_ss4_1","Bistorta","B","B_ss4_1",23
"FLB05mB_ss4_2a","Bistorta","B","B_ss4_2",27
"FLB05mB_ss4_2b","Bistorta","B","B_ss4_2",27
"FLB05mB_ss4_3a","Bistorta","B","B_ss4_3",16
"FLB05mB_ss4_3b","Bistorta","B","B_ss4_3",23
"FLB06mA_ss4_1","Bistorta","A","A_ss4_1",26
"FLB06mA_ss4_2","Bistorta","A","A_ss4_2",30
"FLB06mB_ss4_1","Bistorta","B","B_ss4_1",280
"FLB06mB_ss4_2a","Bistorta","B","B_ss4_2",129
"FLB06mB_ss4_2b","Bistorta","B","B_ss4_2",157
"FLB08mA_ss4_1","Bistorta","A","A_ss4_1",132
"FLB08mA_ss4_2b","Bistorta","A","A_ss4_2",34
"FLB08mB_ss4_1","Bistorta","B","B_ss4_1",8
"FLB08mB_ss4_2a","Bistorta","B","B_ss4_2a",23
"FLB10mA_ss4_1","Bistorta","A","A_ss4_1",5
"FLB10mA_ss4_2a","Bistorta","A","A_ss4_2",17
"FLB10mA_ss4_2b","Bistorta","A","A_ss4_2",14
"FLB10mA_ss4_3a","Bistorta","A","A_ss4_3",2
"FLB10mA_ss4_3b","Bistorta","A","A_ss4_3",2
"FLB10mB_ss4_1","Bistorta","B","B_ss4_1",15
"FLB10mB_ss4_2a","Bistorta","B","B_ss4_2",19
"FLB10mB_ss4_2b","Bistorta","B","B_ss4_2",6
"FLB10mB_ss4_3a","Bistorta","B","B_ss4_3",19
"FLB10mB_ss4_3b","Bistorta","B","B_ss4_3",15
"FLB10mSdA_ss4_1","Bistorta","dA","dA_ss4_1",17
"FLB10mSdA_ss4_2a","Bistorta","dA","dA_ss4_2",14
"FLB10mSdA_ss4_2b","Bistorta","dA","dA_ss4_2",21
"FLB12mA_ss4_1","Bistorta","A","A_ss4_1",0
"FLB13mNB_ss4_1","Bistorta","B","B_ss4_1",1
"FLB16mNdA_ss4_1","Bistorta","dA","dA_ss4_1",7
"FLB16mNdA_ss4_2a","Bistorta","dA","dA_ss4_2",23
"FLB16mNdA_ss4_2b","Bistorta","dA","dA_ss4_2",27
"FLB16mNdB_ss4_1","Bistorta","dB","dB_ss4_1",2
"FLB16mNdB_ss4_2","Bistorta","dB","dB_ss4_2",23
"FLB16mNuA_ss4_1","Bistorta","uA","uA_ss4_1",19
"FLB16mNuA_ss4_2","Bistorta","uA","uA_ss4_2",7
"FLB16mNuA_ss4_3","Bistorta","uA","uA_ss4_3",2
"FLB16mNuA_ss4_4","Bistorta","uA","uA_ss4_4",5
"FLB34mA_ss4_1","Bistorta","A","A_ss4_1",4
"FLB38mA_ss4_1","Bistorta","A","A_ss4_1",3
"FLB38mA_ss4_2a","Bistorta","A","A_ss4_2",13
"FLB38mA_ss4_2b","Bistorta","A","A_ss4_2",6
"FLB38mB_ss4_1","Bistorta","B","B_ss4_1",13
"FLB45mA_ss4_1","Bistorta","A","A_ss4_1",0
"FLB45mA_ss4_2","Bistorta","A","A_ss4_2",0
"FLB45mB_ss4_1","Bistorta","B","B_ss4_1",1
"FLB45mB_ss4_2","Bistorta","B","B_ss4_2",0
"FLB57muA_ss4_1","Bistorta","uA","uA_ss4_1",0
"FLB00mA_ss4_1","Saxifraga","A","A_ss4_1",59
"FLB00mA_ss4_2a","Saxifraga","A","A_ss4_2",36
"FLB00mA_ss4_2b","Saxifraga","A","A_ss4_2",46
"FLB00mB_ss4_1","Saxifraga","B","B_ss4_1",11
"FLB01mA_ss4_1","Saxifraga","A","A_ss4_1",10
"FLB01mB_ss4_1","Saxifraga","B","B_ss4_1",2
"FLB03mA_ss4_1","Saxifraga","A","A_ss4_1",89
"FLB03mA_ss4_2","Saxifraga","A","A_ss4_2",15
"FLB05mA_ss4_1","Saxifraga","A","A_ss4_1",93
"FLB05mA_ss4_2","Saxifraga","A","A_ss4_2",81
"FLB05mB_ss4_1","Saxifraga","B","B_ss4_1",24
"FLB05mB_ss4_2a","Saxifraga","B","B_ss4_2",32
"FLB05mB_ss4_2b","Saxifraga","B","B_ss4_2",45
"FLB05mB_ss4_3a","Saxifraga","B","B_ss4_3",12
"FLB05mB_ss4_3b","Saxifraga","B","B_ss4_3",15
"FLB06mA_ss4_1","Saxifraga","A","A_ss4_1",16
"FLB06mA_ss4_2","Saxifraga","A","A_ss4_2",17
"FLB06mB_ss4_1","Saxifraga","B","B_ss4_1",236
"FLB06mB_ss4_2a","Saxifraga","B","B_ss4_2",129
"FLB06mB_ss4_2b","Saxifraga","B","B_ss4_2",168
"FLB08mA_ss4_1","Saxifraga","A","A_ss4_1",245
"FLB08mA_ss4_2b","Saxifraga","A","A_ss4_2",32
"FLB08mB_ss4_1","Saxifraga","B","B_ss4_1",7
"FLB08mB_ss4_2a","Saxifraga","B","B_ss4_2a",23
"FLB10mA_ss4_1","Saxifraga","A","A_ss4_1",3
"FLB10mA_ss4_2a","Saxifraga","A","A_ss4_2",15
"FLB10mA_ss4_2b","Saxifraga","A","A_ss4_2",11
"FLB10mA_ss4_3a","Saxifraga","A","A_ss4_3",1
"FLB10mA_ss4_3b","Saxifraga","A","A_ss4_3",0
"FLB10mB_ss4_1","Saxifraga","B","B_ss4_1",9
"FLB10mB_ss4_2a","Saxifraga","B","B_ss4_2",17
"FLB10mB_ss4_2b","Saxifraga","B","B_ss4_2",16
"FLB10mB_ss4_3a","Saxifraga","B","B_ss4_3",28
"FLB10mB_ss4_3b","Saxifraga","B","B_ss4_3",23
"FLB10mSdA_ss4_1","Saxifraga","dA","dA_ss4_1",18
"FLB10mSdA_ss4_2a","Saxifraga","dA","dA_ss4_2",4
"FLB10mSdA_ss4_2b","Saxifraga","dA","dA_ss4_2",8
"FLB12mA_ss4_1","Saxifraga","A","A_ss4_1",1
"FLB13mNB_ss4_1","Saxifraga","B","B_ss4_1",5
"FLB16mNdA_ss4_1","Saxifraga","dA","dA_ss4_1",6
"FLB16mNdA_ss4_2a","Saxifraga","dA","dA_ss4_2",7
"FLB16mNdA_ss4_2b","Saxifraga","dA","dA_ss4_2",12
"FLB16mNdB_ss4_1","Saxifraga","dB","dB_ss4_1",3
"FLB16mNdB_ss4_2","Saxifraga","dB","dB_ss4_2",15
"FLB16mNuA_ss4_1","Saxifraga","uA","uA_ss4_1",53
"FLB16mNuA_ss4_2","Saxifraga","uA","uA_ss4_2",15
"FLB16mNuA_ss4_3","Saxifraga","uA","uA_ss4_3",3
"FLB16mNuA_ss4_4","Saxifraga","uA","uA_ss4_4",0
"FLB34mA_ss4_1","Saxifraga","A","A_ss4_1",21
"FLB38mA_ss4_1","Saxifraga","A","A_ss4_1",5
"FLB38mA_ss4_2a","Saxifraga","A","A_ss4_2",15
"FLB38mA_ss4_2b","Saxifraga","A","A_ss4_2",11
"FLB38mB_ss4_1","Saxifraga","B","B_ss4_1",3
"FLB45mA_ss4_1","Saxifraga","A","A_ss4_1",8
"FLB45mA_ss4_2","Saxifraga","A","A_ss4_2",0
"FLB45mB_ss4_1","Saxifraga","B","B_ss4_1",3
"FLB45mB_ss4_2","Saxifraga","B","B_ss4_2",0
"FLB57muA_ss4_1","Saxifraga","uA","uA_ss4_1",0
"FLB00mA_ss4_1","Astragalus","A","A_ss4_1",30
"FLB00mA_ss4_2a","Astragalus","A","A_ss4_2",8
"FLB00mA_ss4_2b","Astragalus","A","A_ss4_2",17
"FLB00mB_ss4_1","Astragalus","B","B_ss4_1",12
"FLB01mA_ss4_1","Astragalus","A","A_ss4_1",35
"FLB01mB_ss4_1","Astragalus","B","B_ss4_1",13
"FLB03mA_ss4_1","Astragalus","A","A_ss4_1",30
"FLB03mA_ss4_2","Astragalus","A","A_ss4_2",2
"FLB05mA_ss4_1","Astragalus","A","A_ss4_1",16
"FLB05mA_ss4_2","Astragalus","A","A_ss4_2",15
"FLB05mB_ss4_1","Astragalus","B","B_ss4_1",20
"FLB05mB_ss4_2a","Astragalus","B","B_ss4_2",10
"FLB05mB_ss4_2b","Astragalus","B","B_ss4_2",12
"FLB05mB_ss4_3a","Astragalus","B","B_ss4_3",8
"FLB05mB_ss4_3b","Astragalus","B","B_ss4_3",11
"FLB06mA_ss4_1","Astragalus","A","A_ss4_1",8
"FLB06mA_ss4_2","Astragalus","A","A_ss4_2",6
"FLB06mB_ss4_1","Astragalus","B","B_ss4_1",132
"FLB06mB_ss4_2a","Astragalus","B","B_ss4_2",59
"FLB06mB_ss4_2b","Astragalus","B","B_ss4_2",66
"FLB08mA_ss4_1","Astragalus","A","A_ss4_1",173
"FLB08mA_ss4_2b","Astragalus","A","A_ss4_2",25
"FLB08mB_ss4_1","Astragalus","B","B_ss4_1",6
"FLB08mB_ss4_2a","Astragalus","B","B_ss4_2a",15
"FLB10mA_ss4_1","Astragalus","A","A_ss4_1",12
"FLB10mA_ss4_2a","Astragalus","A","A_ss4_2",5
"FLB10mA_ss4_2b","Astragalus","A","A_ss4_2",4
"FLB10mA_ss4_3a","Astragalus","A","A_ss4_3",8
"FLB10mA_ss4_3b","Astragalus","A","A_ss4_3",2
"FLB10mB_ss4_1","Astragalus","B","B_ss4_1",9
"FLB10mB_ss4_2a","Astragalus","B","B_ss4_2",12
"FLB10mB_ss4_2b","Astragalus","B","B_ss4_2",7
"FLB10mB_ss4_3a","Astragalus","B","B_ss4_3",11
"FLB10mB_ss4_3b","Astragalus","B","B_ss4_3",8
"FLB10mSdA_ss4_1","Astragalus","dA","dA_ss4_1",28
